"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000262717";"ENSP00000299441";"ENSG00000101542";"ENSG00000166341";711
"ENSP00000332591";"ENSP00000362353";"ENSG00000185149";"ENSG00000112164";711
"ENSP00000265459";"ENSP00000329797";"ENSG00000110076";"ENSG00000182985";710
"ENSP00000293328";"ENSP00000339804";"ENSG00000173757";"ENSG00000145777";709
"ENSP00000277120";"ENSP00000360608";"ENSG00000148053";"ENSG00000176884";708
"ENSP00000254976";"ENSP00000296526";"ENSG00000132639";"ENSG00000120251";707
"ENSP00000357307";"ENSP00000400459";"ENSG00000132718";"ENSG00000065609";706
"ENSP00000310688";"ENSP00000386385";"ENSG00000173208";"ENSG00000101417";702
"ENSP00000270642";"ENSP00000435509";"ENSG00000142549";"ENSG00000174963";701
"ENSP00000281043";"ENSP00000344401";"ENSG00000134323";"ENSG00000187772";699
"ENSP00000249330";"ENSP00000368244";"ENSG00000128564";"ENSG00000089199";698
"ENSP00000368632";"ENSP00000399518";"ENSG00000107485";"ENSG00000182568";697
"ENSP00000265459";"ENSP00000498662";"ENSG00000110076";"ENSG00000131409";697
"ENSP00000300873";"ENSP00000354859";"ENSG00000167414";"ENSG00000149295";696
"ENSP00000297323";"ENSP00000398629";"ENSG00000164742";"ENSG00000168243";696
"ENSP00000296526";"ENSP00000385142";"ENSG00000120251";"ENSG00000179915";695
"ENSP00000352565";"ENSP00000368632";"ENSG00000164107";"ENSG00000107485";694
"ENSP00000264741";"ENSP00000374309";"ENSG00000144668";"ENSG00000101680";694
"ENSP00000277120";"ENSP00000480132";"ENSG00000148053";"ENSG00000149294";693
"ENSP00000230658";"ENSP00000266744";"ENSG00000016082";"ENSG00000139352";692
"ENSP00000230658";"ENSP00000368632";"ENSG00000016082";"ENSG00000107485";692
"ENSP00000254976";"ENSP00000277120";"ENSG00000132639";"ENSG00000148053";691
"ENSP00000264657";"ENSP00000368265";"ENSG00000168610";"ENSG00000122756";691
"ENSP00000261799";"ENSP00000339804";"ENSG00000113721";"ENSG00000145777";690
"ENSP00000282356";"ENSP00000342637";"ENSG00000152495";"ENSG00000184588";690
"ENSP00000438388";"ENSP00000444935";"ENSG00000130294";"ENSG00000079462";690
"ENSP00000230658";"ENSP00000298231";"ENSG00000016082";"ENSG00000165462";688
"ENSP00000263519";"ENSP00000353414";"ENSG00000067842";"ENSG00000157087";687
"ENSP00000250535";"ENSP00000470123";"ENSG00000129596";"ENSG00000121413";686
"ENSP00000262186";"ENSP00000265969";"ENSG00000055118";"ENSG00000129159";685
"ENSP00000265969";"ENSP00000271751";"ENSG00000129159";"ENSG00000143473";685
"ENSP00000226382";"ENSP00000281043";"ENSG00000109132";"ENSG00000134323";685
"ENSP00000322568";"ENSP00000355001";"ENSG00000176887";"ENSG00000198914";685
"ENSP00000332164";"ENSP00000334329";"ENSG00000184347";"ENSG00000107731";684
"ENSP00000262717";"ENSP00000384638";"ENSG00000101542";"ENSG00000066032";684
"ENSP00000374309";"ENSP00000423541";"ENSG00000101680";"ENSG00000122012";684
"ENSP00000311165";"ENSP00000318355";"ENSG00000240583";"ENSG00000143595";683
"ENSP00000311997";"ENSP00000377372";"ENSG00000100285";"ENSG00000172020";681
"ENSP00000335560";"ENSP00000433001";"ENSG00000240771";"ENSG00000143248";681
"ENSP00000394624";"ENSP00000398629";"ENSG00000112038";"ENSG00000168243";680
"ENSP00000354677";"ENSP00000425915";"ENSG00000116157";"ENSG00000250722";680
"ENSP00000220772";"ENSP00000357040";"ENSG00000104332";"ENSG00000162738";679
"ENSP00000254976";"ENSP00000482950";"ENSG00000132639";"ENSG00000272636";679
"ENSP00000300873";"ENSP00000394624";"ENSG00000167414";"ENSG00000112038";678
"ENSP00000235628";"ENSP00000310661";"ENSG00000116981";"ENSG00000171408";677
"ENSP00000379204";"ENSP00000482546";"ENSG00000101144";"ENSG00000100918";677
"ENSP00000278407";"ENSP00000364709";"ENSG00000149131";"ENSG00000126218";676
"ENSP00000335560";"ENSP00000367686";"ENSG00000240771";"ENSG00000101349";676
"ENSP00000480132";"ENSP00000490614";"ENSG00000149294";"ENSG00000077279";675
"ENSP00000255224";"ENSP00000282878";"ENSG00000132872";"ENSG00000152932";673
"ENSP00000263388";"ENSP00000340292";"ENSG00000074181";"ENSG00000185559";673
"ENSP00000295108";"ENSP00000355925";"ENSG00000162992";"ENSG00000117707";673
"ENSP00000376776";"ENSP00000386069";"ENSG00000123454";"ENSG00000184160";673
"ENSP00000338207";"ENSP00000416750";"ENSG00000166407";"ENSG00000130413";673
