"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000201031";"ENSP00000356233";"ENSG00000087510";"ENSG00000117139";914
"ENSP00000269305";"ENSP00000457230";"ENSG00000141510";"ENSG00000186153";914
"ENSP00000255465";"ENSP00000307288";"ENSG00000133101";"ENSG00000166508";913
"ENSP00000328777";"ENSP00000332118";"ENSG00000184349";"ENSG00000182580";913
"ENSP00000301788";"ENSP00000399982";"ENSG00000168002";"ENSG00000106290";913
"ENSP00000405330";"ENSP00000451828";"ENSG00000091831";"ENSG00000142208";913
"ENSP00000244007";"ENSP00000379098";"ENSG00000124181";"ENSG00000058404";912
"ENSP00000305692";"ENSP00000494664";"ENSG00000171298";"ENSG00000156515";912
"ENSP00000269305";"ENSP00000307305";"ENSG00000141510";"ENSG00000168209";911
"ENSP00000347213";"ENSP00000419361";"ENSG00000054179";"ENSG00000173175";911
"ENSP00000359073";"ENSP00000451828";"ENSG00000134215";"ENSG00000142208";910
"ENSP00000318585";"ENSP00000332979";"ENSG00000186318";"ENSG00000182240";909
"ENSP00000360493";"ENSP00000361664";"ENSG00000124813";"ENSG00000127124";909
"ENSP00000222254";"ENSP00000472929";"ENSG00000105647";"ENSG00000141968";909
"ENSP00000217182";"ENSP00000353099";"ENSG00000101210";"ENSG00000196126";908
"ENSP00000222254";"ENSP00000361009";"ENSG00000105647";"ENSG00000124126";908
"ENSP00000357362";"ENSP00000370542";"ENSG00000169231";"ENSG00000115884";908
"ENSP00000239938";"ENSP00000465617";"ENSG00000120738";"ENSG00000160888";908
"ENSP00000222254";"ENSP00000359073";"ENSG00000105647";"ENSG00000134215";907
"ENSP00000267085";"ENSP00000370962";"ENSG00000139631";"ENSG00000167741";907
"ENSP00000359073";"ENSP00000472929";"ENSG00000134215";"ENSG00000141968";907
"ENSP00000263025";"ENSP00000271889";"ENSG00000102882";"ENSG00000143578";906
"ENSP00000267584";"ENSP00000347213";"ENSG00000140057";"ENSG00000054179";906
"ENSP00000254066";"ENSP00000300305";"ENSG00000131759";"ENSG00000159216";905
"ENSP00000286548";"ENSP00000339191";"ENSG00000156052";"ENSG00000105974";905
"ENSP00000269305";"ENSP00000363822";"ENSG00000141510";"ENSG00000169083";905
"ENSP00000262662";"ENSP00000384849";"ENSG00000123080";"ENSG00000124762";902
"ENSP00000329127";"ENSP00000406191";"ENSG00000027075";"ENSG00000111199";902
"ENSP00000254066";"ENSP00000482841";"ENSG00000131759";"ENSG00000143320";902
"ENSP00000083182";"ENSP00000306682";"ENSG00000062725";"ENSG00000170836";900
"ENSP00000263382";"ENSP00000307288";"ENSG00000105011";"ENSG00000166508";900
"ENSP00000320886";"ENSP00000348069";"ENSG00000009950";"ENSG00000072310";900
"ENSP00000206262";"ENSP00000286548";"ENSG00000091844";"ENSG00000156052";897
"ENSP00000300305";"ENSP00000360493";"ENSG00000159216";"ENSG00000124813";897
"ENSP00000369689";"ENSP00000406191";"ENSG00000178372";"ENSG00000111199";897
"ENSP00000304051";"ENSP00000344741";"ENSG00000170881";"ENSG00000186480";896
"ENSP00000201586";"ENSP00000378972";"ENSG00000088002";"ENSG00000196502";895
"ENSP00000363822";"ENSP00000451828";"ENSG00000169083";"ENSG00000142208";895
"ENSP00000377192";"ENSP00000496166";"ENSG00000160211";"ENSG00000149925";894
"ENSP00000363822";"ENSP00000414150";"ENSG00000169083";"ENSG00000157554";893
"ENSP00000217182";"ENSP00000225276";"ENSG00000101210";"ENSG00000070731";891
"ENSP00000301050";"ENSP00000334198";"ENSG00000167535";"ENSG00000196557";891
"ENSP00000291527";"ENSP00000370896";"ENSG00000160182";"ENSG00000196208";891
"ENSP00000263946";"ENSP00000465630";"ENSG00000081277";"ENSG00000167880";890
"ENSP00000263268";"ENSP00000382177";"ENSG00000118242";"ENSG00000197535";887
"ENSP00000451828";"ENSP00000498587";"ENSG00000142208";"ENSG00000148400";887
"ENSP00000286827";"ENSP00000370542";"ENSG00000156299";"ENSG00000115884";886
"ENSP00000269305";"ENSP00000306682";"ENSG00000141510";"ENSG00000170836";883
"ENSP00000358554";"ENSP00000463058";"ENSG00000116752";"ENSG00000265241";883
"ENSP00000286548";"ENSP00000305260";"ENSG00000156052";"ENSG00000172354";882
"ENSP00000262094";"ENSP00000382177";"ENSG00000041353";"ENSG00000197535";882
"ENSP00000332118";"ENSP00000357393";"ENSG00000182580";"ENSG00000143590";881
"ENSP00000360493";"ENSP00000363822";"ENSG00000124813";"ENSG00000169083";881
"ENSP00000344547";"ENSP00000379003";"ENSG00000187514";"ENSG00000176046";881
"ENSP00000250448";"ENSP00000291527";"ENSG00000129514";"ENSG00000160182";880
"ENSP00000215794";"ENSP00000287156";"ENSG00000184979";"ENSG00000156587";879
"ENSP00000300305";"ENSP00000365682";"ENSG00000159216";"ENSG00000196781";877
"ENSP00000239938";"ENSP00000318057";"ENSG00000120738";"ENSG00000179388";876
"ENSP00000269305";"ENSP00000358548";"ENSG00000141510";"ENSG00000213281";876
"ENSP00000250448";"ENSP00000405890";"ENSG00000129514";"ENSG00000185630";876
"ENSP00000252804";"ENSP00000451828";"ENSG00000130508";"ENSG00000142208";876
"ENSP00000286827";"ENSP00000472929";"ENSG00000156299";"ENSG00000141968";872
"ENSP00000286523";"ENSP00000439689";"ENSG00000156030";"ENSG00000124496";869
"ENSP00000380466";"ENSP00000461930";"ENSG00000214026";"ENSG00000266472";869
"ENSP00000257770";"ENSP00000305988";"ENSG00000135318";"ENSG00000170017";868
"ENSP00000347942";"ENSP00000358548";"ENSG00000165731";"ENSG00000213281";868
"ENSP00000344468";"ENSP00000370542";"ENSG00000162512";"ENSG00000115884";867
"ENSP00000323856";"ENSP00000434776";"ENSG00000178209";"ENSG00000178685";866
"ENSP00000221486";"ENSP00000307288";"ENSG00000104889";"ENSG00000166508";863
"ENSP00000287156";"ENSP00000497271";"ENSG00000156587";"ENSG00000115267";863
"ENSP00000363804";"ENSP00000405890";"ENSG00000136826";"ENSG00000185630";862
"ENSP00000360493";"ENSP00000414150";"ENSG00000124813";"ENSG00000157554";862
"ENSP00000371638";"ENSP00000433760";"ENSG00000080503";"ENSG00000175334";862
"ENSP00000282561";"ENSP00000369689";"ENSG00000152661";"ENSG00000178372";861
"ENSP00000263388";"ENSP00000358105";"ENSG00000074181";"ENSG00000117362";860
"ENSP00000286827";"ENSP00000359073";"ENSG00000156299";"ENSG00000134215";860
"ENSP00000300305";"ENSP00000405890";"ENSG00000159216";"ENSG00000185630";860
"ENSP00000369689";"ENSP00000496939";"ENSG00000178372";"ENSG00000104783";859
"ENSP00000201031";"ENSP00000368632";"ENSG00000087510";"ENSG00000107485";858
"ENSP00000215794";"ENSP00000497271";"ENSG00000184979";"ENSG00000115267";857
"ENSP00000237596";"ENSP00000316454";"ENSG00000118762";"ENSG00000175115";856
"ENSP00000269305";"ENSP00000318822";"ENSG00000141510";"ENSG00000015475";856
"ENSP00000269305";"ENSP00000353734";"ENSG00000141510";"ENSG00000118495";856
"ENSP00000269305";"ENSP00000274289";"ENSG00000141510";"ENSG00000145632";855
"ENSP00000217740";"ENSP00000287156";"ENSG00000101695";"ENSG00000156587";854
"ENSP00000250448";"ENSP00000361066";"ENSG00000129514";"ENSG00000124151";854
"ENSP00000269305";"ENSP00000399982";"ENSG00000141510";"ENSG00000106290";854
"ENSP00000267101";"ENSP00000451828";"ENSG00000065361";"ENSG00000142208";854
"ENSP00000269305";"ENSP00000497069";"ENSG00000141510";"ENSG00000140443";853
"ENSP00000360526";"ENSP00000379290";"ENSG00000171940";"ENSG00000064787";852
"ENSP00000303145";"ENSP00000463393";"ENSG00000170348";"ENSG00000265808";851
"ENSP00000244007";"ENSP00000347942";"ENSG00000124181";"ENSG00000165731";850
"ENSP00000216797";"ENSP00000451828";"ENSG00000100906";"ENSG00000142208";849
"ENSP00000252804";"ENSP00000263025";"ENSG00000130508";"ENSG00000102882";848
"ENSP00000200181";"ENSP00000283249";"ENSG00000132470";"ENSG00000115221";848
"ENSP00000263368";"ENSP00000317159";"ENSG00000090013";"ENSG00000179091";848
"ENSP00000362308";"ENSP00000370125";"ENSG00000131171";"ENSG00000205581";848
"ENSP00000265465";"ENSP00000307288";"ENSG00000014138";"ENSG00000166508";847
"ENSP00000200181";"ENSP00000296181";"ENSG00000132470";"ENSG00000082781";846
"ENSP00000262306";"ENSP00000307288";"ENSG00000103363";"ENSG00000166508";846
"ENSP00000348069";"ENSP00000354995";"ENSG00000072310";"ENSG00000160179";846
"ENSP00000200457";"ENSP00000408005";"ENSG00000087077";"ENSG00000065054";844
"ENSP00000286548";"ENSP00000451030";"ENSG00000156052";"ENSG00000182732";844
"ENSP00000200181";"ENSP00000370542";"ENSG00000132470";"ENSG00000115884";843
