"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000353731";"ENSP00000355124";"ENSG00000197635";"ENSG00000171345";624
"ENSP00000388241";"ENSP00000393379";"ENSG00000066735";"ENSG00000168280";624
"ENSP00000233813";"ENSP00000266718";"ENSG00000115461";"ENSG00000139329";623
"ENSP00000256010";"ENSP00000370571";"ENSG00000133636";"ENSG00000180176";623
"ENSP00000269141";"ENSP00000327145";"ENSG00000170558";"ENSG00000128591";622
"ENSP00000295550";"ENSP00000354923";"ENSG00000163359";"ENSG00000198947";621
"ENSP00000261304";"ENSP00000357206";"ENSG00000054983";"ENSG00000132688";620
"ENSP00000391800";"ENSP00000456974";"ENSG00000171388";"ENSG00000183971";620
"ENSP00000273395";"ENSP00000296575";"ENSG00000144857";"ENSG00000164161";619
"ENSP00000265643";"ENSP00000293897";"ENSG00000069482";"ENSG00000162009";617
"ENSP00000257290";"ENSP00000297261";"ENSG00000134853";"ENSG00000164690";617
"ENSP00000206262";"ENSP00000365807";"ENSG00000091844";"ENSG00000156049";617
"ENSP00000315013";"ENSP00000316924";"ENSG00000095321";"ENSG00000154930";616
"ENSP00000230658";"ENSP00000420321";"ENSG00000016082";"ENSG00000169855";616
"ENSP00000257290";"ENSP00000261304";"ENSG00000134853";"ENSG00000054983";613
"ENSP00000257290";"ENSP00000304408";"ENSG00000134853";"ENSG00000168542";613
"ENSP00000264634";"ENSP00000313391";"ENSG00000114251";"ENSG00000153071";613
"ENSP00000265643";"ENSP00000477999";"ENSG00000069482";"ENSG00000089250";613
"ENSP00000264249";"ENSP00000377086";"ENSG00000115526";"ENSG00000170500";612
"ENSP00000269141";"ENSP00000357206";"ENSG00000170558";"ENSG00000132688";610
"ENSP00000266718";"ENSP00000367794";"ENSG00000139329";"ENSG00000101955";610
"ENSP00000297261";"ENSP00000302111";"ENSG00000164690";"ENSG00000170430";609
"ENSP00000297261";"ENSP00000408792";"ENSG00000164690";"ENSG00000164651";608
"ENSP00000363089";"ENSP00000457421";"ENSG00000136869";"ENSG00000261371";608
"ENSP00000235382";"ENSP00000397181";"ENSG00000116741";"ENSG00000117152";607
"ENSP00000286657";"ENSP00000297268";"ENSG00000156140";"ENSG00000164692";606
