"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000375921";"ENSP00000501092";"ENSG00000135903";"ENSG00000137203";595
"ENSP00000269216";"ENSP00000332208";"ENSG00000141448";"ENSG00000185002";594
"ENSP00000307549";"ENSP00000355260";"ENSG00000171246";"ENSG00000198729";594
"ENSP00000386200";"ENSP00000401112";"ENSG00000128573";"ENSG00000119042";594
"ENSP00000417207";"ENSP00000494260";"ENSG00000120093";"ENSG00000105991";594
"ENSP00000301061";"ENSP00000360493";"ENSG00000169884";"ENSG00000124813";593
"ENSP00000327758";"ENSP00000389377";"ENSG00000183072";"ENSG00000131196";593
"ENSP00000201031";"ENSP00000495061";"ENSG00000087510";"ENSG00000164093";593
"ENSP00000316881";"ENSP00000331902";"ENSG00000090530";"ENSG00000188153";589
"ENSP00000173229";"ENSP00000332879";"ENSG00000065320";"ENSG00000185070";588
"ENSP00000414657";"ENSP00000494686";"ENSG00000164920";"ENSG00000126778";588
"ENSP00000360493";"ENSP00000396198";"ENSG00000124813";"ENSG00000129682";587
"ENSP00000297265";"ENSP00000320092";"ENSG00000164695";"ENSG00000140600";586
"ENSP00000450962";"ENSP00000497112";"ENSG00000170370";"ENSG00000106031";585
"ENSP00000353408";"ENSP00000369129";"ENSG00000147065";"ENSG00000096696";583
"ENSP00000327758";"ENSP00000368370";"ENSG00000183072";"ENSG00000184937";581
"ENSP00000250448";"ENSP00000377721";"ENSG00000129514";"ENSG00000185551";581
"ENSP00000353099";"ENSP00000364805";"ENSG00000196126";"ENSG00000204390";579
"ENSP00000372170";"ENSP00000495061";"ENSG00000163132";"ENSG00000164093";579
"ENSP00000261937";"ENSP00000357348";"ENSG00000037280";"ENSG00000135547";578
"ENSP00000249750";"ENSP00000368370";"ENSG00000128918";"ENSG00000184937";577
"ENSP00000377721";"ENSP00000401112";"ENSG00000185551";"ENSG00000119042";576
"ENSP00000282397";"ENSP00000339191";"ENSG00000102755";"ENSG00000105974";573
"ENSP00000306285";"ENSP00000326759";"ENSG00000111907";"ENSG00000139263";570
"ENSP00000282903";"ENSP00000382083";"ENSG00000152952";"ENSG00000188517";569
"ENSP00000368370";"ENSP00000494686";"ENSG00000184937";"ENSG00000126778";569
"ENSP00000242057";"ENSP00000327213";"ENSG00000106546";"ENSG00000180530";567
"ENSP00000330825";"ENSP00000345494";"ENSG00000185885";"ENSG00000188313";567
"ENSP00000262041";"ENSP00000355245";"ENSG00000106511";"ENSG00000198807";566
"ENSP00000371790";"ENSP00000379258";"ENSG00000102678";"ENSG00000106571";566
"ENSP00000484411";"ENSP00000497112";"ENSG00000105997";"ENSG00000106031";566
"ENSP00000262041";"ENSP00000333640";"ENSG00000106511";"ENSG00000064655";565
"ENSP00000239165";"ENSP00000331741";"ENSG00000260027";"ENSG00000173917";564
"ENSP00000316881";"ENSP00000378340";"ENSG00000090530";"ENSG00000197565";564
"ENSP00000320936";"ENSP00000464030";"ENSG00000177663";"ENSG00000263528";563
"ENSP00000317272";"ENSP00000369981";"ENSG00000105976";"ENSG00000107295";562
"ENSP00000353408";"ENSP00000381581";"ENSG00000147065";"ENSG00000136167";562
"ENSP00000261254";"ENSP00000495061";"ENSG00000118971";"ENSG00000164093";562
"ENSP00000332879";"ENSP00000371790";"ENSG00000185070";"ENSG00000102678";560
"ENSP00000378340";"ENSP00000382083";"ENSG00000197565";"ENSG00000188517";560
"ENSP00000263864";"ENSP00000369981";"ENSG00000118640";"ENSG00000107295";558
"ENSP00000160373";"ENSP00000317272";"ENSG00000077063";"ENSG00000105976";556
"ENSP00000360493";"ENSP00000371790";"ENSG00000124813";"ENSG00000102678";556
"ENSP00000354213";"ENSP00000356433";"ENSG00000125430";"ENSG00000111962";555
"ENSP00000244728";"ENSP00000378340";"ENSG00000124749";"ENSG00000197565";555
"ENSP00000379258";"ENSP00000496415";"ENSG00000106571";"ENSG00000137273";555
"ENSP00000252971";"ENSP00000269216";"ENSG00000130675";"ENSG00000141448";554
"ENSP00000355245";"ENSP00000484411";"ENSG00000198807";"ENSG00000105997";553
"ENSP00000329452";"ENSP00000355245";"ENSG00000183032";"ENSG00000198807";552
"ENSP00000368370";"ENSP00000450962";"ENSG00000184937";"ENSG00000170370";552
"ENSP00000354478";"ENSP00000355245";"ENSG00000144355";"ENSG00000198807";550
"ENSP00000173229";"ENSP00000326759";"ENSG00000065320";"ENSG00000139263";549
"ENSP00000332979";"ENSP00000345494";"ENSG00000182240";"ENSG00000188313";549
"ENSP00000244728";"ENSP00000369889";"ENSG00000124749";"ENSG00000139219";547
"ENSP00000239165";"ENSP00000417207";"ENSG00000260027";"ENSG00000120093";547
"ENSP00000426359";"ENSP00000436975";"ENSG00000234602";"ENSG00000167646";547
"ENSP00000173229";"ENSP00000496491";"ENSG00000065320";"ENSG00000170381";547
"ENSP00000334198";"ENSP00000339191";"ENSG00000196557";"ENSG00000105974";546
"ENSP00000359567";"ENSP00000368253";"ENSG00000134595";"ENSG00000169297";546
"ENSP00000234198";"ENSP00000470248";"ENSG00000115844";"ENSG00000012211";546
"ENSP00000263864";"ENSP00000320092";"ENSG00000118640";"ENSG00000140600";545
"ENSP00000173229";"ENSP00000392985";"ENSG00000065320";"ENSG00000109854";544
"ENSP00000261254";"ENSP00000396198";"ENSG00000118971";"ENSG00000129682";544
"ENSP00000250448";"ENSP00000373489";"ENSG00000129514";"ENSG00000111057";543
"ENSP00000372170";"ENSP00000379258";"ENSG00000163132";"ENSG00000106571";543
"ENSP00000353408";"ENSP00000495965";"ENSG00000147065";"ENSG00000095777";542
"ENSP00000360493";"ENSP00000497112";"ENSG00000124813";"ENSG00000106031";542
"ENSP00000375921";"ENSP00000495061";"ENSG00000135903";"ENSG00000164093";537
"ENSP00000244728";"ENSP00000316881";"ENSG00000124749";"ENSG00000090530";536
"ENSP00000294489";"ENSP00000391592";"ENSG00000162493";"ENSG00000111679";536
"ENSP00000234198";"ENSP00000300305";"ENSG00000115844";"ENSG00000159216";535
